trial_nr	onset	event_type	phase	response	nr_frames	occluder_exit	onset_abs	duration
39	350.63358550000703	interactor	1		150		353.4097357500141	1.250130791668198
39	351.8837162916752	occluder	2		90		354.6598665416823	0.7498886249959469
39	352.6336049166712	ball_movement	3		361	0.733333083335	355.4097551666782	3.0082624166680034
39	355.6418673333392	iti	4		450		358.4180175833462	3.749955499995849
40	359.391822833335	fixation	0		60		362.1679730833421	0.5001600833347766
40	359.8919829166698	interactor	1		150		362.66813316667685	1.2533063750015572
40	361.14528929167136	occluder	2		90		363.9214395416784	0.7472469166677911
40	361.89253620833915	ball_movement	3		360	0.743985291672	364.6686864583462	3.002747874998022
40	364.8952840833372	iti	4		448		367.6714343333442	3.733420999997179
41	368.62870508333435	fixation	0		59		371.4048553333414	0.48802554166468326
41	369.11673062499904	interactor	1		151		371.8928808750061	1.261837124999147
41	370.3785677499982	occluder	2		89		373.15471800000523	0.7386892916692887
41	371.1172570416675	ball_movement	3		360	0.768459249986	373.8934072916745	2.999005916659371
41	374.11626295832684	iti	4		216		376.8924132083339	1.8005122500035213
42	375.91677520833036	fixation	0		59		378.6929254583374	0.4952316666749539
42	376.4120068750053	interactor	1		150		379.18815712501237	1.2465027083235327
42	377.65850958332885	occluder	2		90		380.4346598333359	0.7472038749983767
42	378.4057134583272	ball_movement	3		360	0.738396375004	381.1818637083343	3.0025731250061654
42	381.4082865833334	iti	4		234		384.18443683334044	1.9470140416669892
43	383.3553006250004	fixation	0		60		386.13145087500743	0.5031247500010068
43	383.8584253750014	interactor	1		150		386.63457562500844	1.2471045833372045
43	385.1055299583386	occluder	2		90		387.88168020834564	0.7534317499957979
43	385.8589617083344	ball_movement	3		360	0.780226208342	388.63511195834144	2.9992735416744836
43	388.8582352500089	iti	4		135		391.6343855000159	1.1284735416556941
44	389.98670879166457	fixation	0		60		392.7628590416716	0.49999908334575593
44	390.4867078750103	interactor	1		150		393.2628581250174	1.2472392083291197
44	391.73394708333944	occluder	2		89		394.5100973333465	0.7414236666663783
44	392.4753707500058	ball_movement	3		361	0.743439208338	395.2515210000129	3.0077970833226573
44	395.4831678333285	iti	4		137		398.25931808333553	1.1450711250072345
44	396.6282389583357	short break	5		30		399.40438920834276	30.363655333334464
45	426.9918942916702	fixation	0		16		429.7680445416772	0.13641483333776705
45	427.12830912500795	interactor	1		149		429.904459375015	1.2421673749922775
45	428.3704765000002	occluder	2		91		431.1466267500073	0.7583062916673953
45	429.1287827916676	ball_movement	3		360	0.766471708324	431.90493304167467	2.9999853750050534
45	432.12876816667267	iti	4		180		434.9049184166797	1.4995618333341554
46	433.6283300000068	fixation	0		60		436.4044802500139	0.49743612499150913
46	434.12576612499834	interactor	1		145		436.9019163750054	1.25637225000537
46	435.3821383750037	occluder	2		89		438.15828862501075	0.7422970416664612
46	436.12443541667017	ball_movement	3		361	0.779149166672	438.9005856666772	3.0116903750022175
46	439.1361257916724	iti	4		244		441.91227604167943	2.029995249991771
47	441.16612104166416	fixation	0		61		443.9422712916712	0.508144416671712
47	441.67426545833587	interactor	1		149		444.4504157083429	1.2416439999942668
47	442.91590945833013	occluder	2		91		445.6920597083372	0.7588863333367044
47	443.67479579166684	ball_movement	3		360	0.762954124992	446.4509460416739	2.9987230416591046
47	446.67351883332594	iti	4		214		449.449669083333	1.785751416682615
47	448.45927025000856	task_prompt	5		300		451.2354205000156	4.998586999994586
47	453.45785725000314	post_prompt_iti	6		120		456.2340075000102	1.0037293750065146
48	454.46158662500966	fixation	0		60		457.2377368750167	0.4995831666601589
48	454.9611697916698	interactor	1		150		457.73732004167687	1.246617625001818
48	456.20778741667164	occluder	2		90		458.9839376666787	0.7506334166682791
48	456.9584208333399	ball_movement	3		360	0.744028666668	459.73457108334696	3.002727208324359
48	459.9611480416643	iti	4		254		462.7372982916713	2.113204958339338
49	462.0743530000036	fixation	0		60		464.85050325001066	0.5001371666585328
49	462.57449016666214	interactor	1		149		465.3506404166692	1.2386889583431184
49	463.81317912500526	occluder	2		90		466.5893293750123	0.7532326249929611
49	464.5664117499982	ball_movement	3		360	0.713659874993	467.3425620000053	2.9994615416653687
49	467.5658732916636	iti	4		121		470.34202354167064	1.0054556666727876
50	468.5713289583364	fixation	0		60		471.34747920834343	0.5029054999904474
50	469.0742344583268	interactor	1		150		471.8503847083339	1.249977541679982
50	470.3242120000068	occluder	2		90		473.10036225001386	0.7474190833308967
50	471.0716310833377	ball_movement	3		360	0.766416333325	473.84778133334476	3.006007249990944
50	474.07763833332865	iti	4		129		476.8537885833357	1.071904666678165
51	475.1495430000068	fixation	0		60		477.92569325001386	0.4996597083227243
51	475.64920270832954	interactor	1		150		478.4253529583366	1.253509166679578
51	476.9027118750091	occluder	2		90		479.67886212501617	0.7469296666531591
51	477.6496415416623	ball_movement	3		360	0.760556833324	480.4257917916693	3.0030102916643955
51	480.6526518333267	iti	4		171		483.4288020833337	1.4184876666840864
52	482.07113950001076	fixation	0		60		484.8472897500178	0.502929291658802
52	482.57406879166956	interactor	1		150		485.3502190416766	1.2502163333410863
52	483.82428512501065	occluder	2		90		486.6004353750177	0.7532994583161781
52	484.5775845833268	ball_movement	3		360	0.736830374997	487.3537348333339	2.9999915416847216
52	487.57757612501155	iti	4		140		490.3537263750186	1.1632034166541416
53	488.7407795416657	fixation	0		60		491.51692979167274	0.4999640416644979
53	489.2407435833302	interactor	1		150		492.01689383333724	1.2471732499980135
53	490.4879168333282	occluder	2		91		493.26406708333525	0.7616135416756151
53	491.2495303750038	ball_movement	3		359	0.75839329166	494.02568062501086	2.988406208329252
53	494.23793658333307	iti	4		382		497.0140868333401	3.1887806250015274
53	497.4267172083346	task_prompt	5		300		500.20286745834164	4.99380433333863
53	502.4205215416732	post_prompt_iti	6		119		505.1966717916803	0.9951152916619321
54	503.41563683333516	fixation	0		61		506.1917870833422	0.5082762499951059
54	503.92391308333026	interactor	1		149		506.7000633333373	1.241886333344155
54	505.1657994166744	occluder	2		91		507.94194966668147	0.7585660416516475
54	505.92436545832606	ball_movement	3		359	0.768678166671	508.7005157083331	2.9884474583377596
54	508.9128129166638	iti	4		157		511.6889631666709	1.3110389166686218
55	510.22385183333245	fixation	0		60		513.0000020833395	0.5035525416751625
55	510.7274043750076	interactor	1		149		513.5035546250147	1.238246666660416
55	511.965651041668	occluder	2		91		514.7418012916751	0.7586504166683881
55	512.7243014583364	ball_movement	3		360	0.758353166675	515.5004517083435	2.999490666668862
55	515.7237921250053	iti	4		365		518.4999423750123	3.045398041664157
56	518.7691901666694	fixation	0		59		521.5453404166765	0.48801729166007135
56	519.2572074583295	interactor	1		150		522.0333577083366	1.261756833337131
56	520.5189642916666	occluder	2		89		523.2951145416737	0.738677416666178
56	521.2576417083328	ball_movement	3		360	0.763593041673	524.0337919583399	2.999551208340563
56	524.2571929166734	iti	4		269		527.0333431666804	2.241550749997259
57	526.4987436666706	fixation	0		61		529.2748939166777	0.5083561249921331
57	527.0070997916628	interactor	1		149		529.7832500416698	1.2418117500055814
57	528.2489115416683	occluder	2		91		531.0250617916754	0.7586813749949215
57	529.0075929166633	ball_movement	3		359	0.768887541664	531.7837431666703	2.9910833750036545
57	531.9986762916669	iti	4		199		534.774826541674	1.6583835833444027
58	533.6570598750113	fixation	0		60		536.4332101250184	0.49947241666086484
58	534.1565322916722	interactor	1		150		536.9326825416792	1.2504106249980396
